A1;;;
A2;;;
A4;;;
A5;;;
A6;;;
A7;;;
A8;;;
A9;;;
A10;;;
Subiculum ventral part stratum radiatum;;;
Subiculum ventral part;;;
Subiculum;;;
Sublaterodorsal nucleus;;;
Sublentiform nucleus;SLn;;
Sublingual nucleus;SLg; nucleus of Roller, Nucleus Roller;
Submedial nucleus;SM;gelatinosus thalamic nucleus,Submedial nucleus of the thalamus,submedius nuclei;
subnuclei of the nucleus tractus solitarii;;;
subnucleus caudalis;;;
subnucleus compactus;;;
subnucleus dissipatus;;;
subnucleus gelatinosus;;;
subnucleus interpolaris;;;
subnucleus reticularis dorsalis;;;
suboesophageal;;;
subpallidal area;;subpallial;
subpallium;;;
Subparafascicular nucleus magnocellular part;;;
Subparafascicular nucleus parvicellular part;;;
Subparafascicular nucleus;;;
Subparaventricular zone;;;
Subpeduncular granular region of the cochlear nuclei;;;
Subplate zone;;;
Subretinal space;;;
Substantia gelatinosa;II;lamina II, gelatinous substance, Rexed's lamina II, Lamina 2, Substantia gelatinosa, Substantia gelatinosa of Rolando,Substantia gelatinosa of the spinal cord;
Substantia innominata;SI;Substantia innominata of Reichert;
Substantia nigra compact part;;substantia nigra compacta;
Substantia nigra pars compacta;SNC;Substantia nigra, pars compacta,substantial nigra pars compacta;
Substantia nigra pars lateralis;;pars lateralis of the substantia nigra;
Substantia nigra pars reticulata;SNR;substantia nigra, pars reticulata, Pars reticularis, Substantia nigra, pars reticulata;
Substantia nigra reticular part;;substantia nigra reticulata;
Substantia nigra;SN;substantia nigral nuclei;
Substriatal area;;substriatal;
Subthalamic fascicle;;;
Subthalamic nucleus;STh,STN;body of Luys, nucleus of Luys, subthalamic nucleus (of Luys), Corpus Luysi, Corpus subthalamicum, Nucleus subthalamicus;
Subthalamus;SbTh;subthalamic region, ventral thalamus, Thalamus ventralis;
Subventricular zone-olfactory bulb;;;
Subventricular Zone;;;
Supargenual nucleus;;;
Superficial dorsal horn;;;
Superficial feature part of occipital lobe;;;
Superficial feature part of pons;;;
Superficial feature part of the cerebellum;;;
superficial gray layer;;;
superficial gray of the superior colliculus;;;
superficial medial cingulate bundle;;;
Superior central nucleus raphe lateral part;;;
Superior central nucleus raphe medial part;;;
Superior central nucleus raphe;;;
Superior central nucleus;MnR;median raphe nucleus, Nucleus centralis superior;
Superior cerebellar peduncle of midbrain;scpmb;;
Superior cerebellar peduncle of pons;scpp;superior cerebellar peduncle;
Superior cerebellar peduncle;;brachium conjunctivum, Brachium conjunctivum, Pedunculus cerebellaris superior;
Superior cervical ganglia;;;
Superior circular sulcus;;;
Superior colliculus intermediate deep gray layer;;;
Superior colliculus intermediate deep white layer;;;
Superior colliculus intermediate gray layer sublayer a;;;
Superior colliculus intermediate gray layer sublayer b;;;
Superior colliculus intermediate gray layer sublayer c;;;
Superior colliculus intermediate gray layer;;;
Superior colliculus intermediate white layer;;;
Superior colliculus optic layer;;;
Superior colliculus superficial gray layer;;;
Superior colliculus zonal layer;;;
Superior colliculus;SC;anterior colliculus, cranial colliculus, optic tectum, Colliculus superior, Nates,superior colliculu;
superior contralateral quadrant;;;
Superior frontal gyrus;SFG;marginal gyrus, superior frontal convolution, Gyrus frontalis superior;
Superior lateral subnucleus;;superior lateral subnuclei;
Superior medullary velum;smv;anterior medullary velum, Velum medullare anterius, Velum medullare superius;
superior nucleus;;;
Superior occipital gyrus;SOG;;
Superior olivary complex lateral part;;;
Superior olivary complex medial part;;;
Superior olivary complex periolivary region;;;
Superior olivary complex;SOlC;;
Superior olive;Sol;superior olivary nuclei, superior olivary nucleus, Nucleus olivaris superior, Oliva superior,superior olivary,superior olive;
Superior paraolivary nucleus;;;
Superior parietal cortex;Pcu;precuneus;
Superior parietal lobule;;;
Superior precentral dimple;;;
Superior protocerebrum;;;
Superior pulvinar;;;
Superior reticular nucleus;;;
Superior rostral gyrus;SRoG;;
Superior sagittal sinus;;;
Superior salivatory nucleus;SuS;;
superior secondary gustatory nucleus;;;
Superior temporal gyrus;STG;Gyrus temporalis superior;
superior temporal plane;;;
superior temporal region;;;
Superior transverse frontopolar gyrus;FPGS;superior frontopolar gyrus;
Superior vestibular nucleus;SuVe;nucleus of Bechterew, Nucleus vestibularis superior;
Supplemental somatosensory area;;;
Supplementary motor area;;;
Supracallosal gyrus;SCG;supracommissural hippocampus;
supracallosal stria;;;
supracallosal;;;
Suprachiasmatic nucleus dorsomedial part;;;
Suprachiasmatic nucleus dorsomedial part;;shell of the suprachiasmatic nucleus;
Suprachiasmatic nucleus ventrolateral part;;;
Suprachiasmatic nucleus ventrolateral part;;core of the suprachiasmatic nucleus;
Suprachiasmatic nucleus;SCh;SCN,suprachiasmatic nucleus of hypothalamus,suprachiasmatic nuclei,suprachiasmatic;
Suprachiasmatic preoptic nucleus;;;
Suprageniculate nucleus;SG;suprageniculate thalamic nucleus, Nucleus suprageniculatus,suprageniculate;
suprageniculate-limitans complex;;;
supragenual area 24;;;
Supramammillary decussation;;;
Supramammillary nucleus lateral part;;;
Supramammillary nucleus medial part;;;
Supramammillary nucleus;SuM;supramamillary nucleus, supramammillary nuclei, Nucleus supramammillaris;
Supramarginal gyrus;SMG;Gyrus supramarginalis;
Supraoculomotor periaqueductal gray;;;
Supraoculomotor ventral periaqueductal gray;;;
Supraoptic commissures anterior;;anterior Supraoptic commissures;
Supraoptic commissures dorsal;;dorsal Supraoptic commissures;
Supraoptic commissures ventral;;ventral Supraoptic commissures;
Supraoptic commissures;;;
Supraoptic decussation;;;
Supraoptic nucleus proper;;;
Supraoptic nucleus, accessory supraoptic group, nucleus circularis;;;
Supraoptic nucleus, accessory supraoptic group;;;
Supraoptic nucleus, retrochiasmatic part;;;
Supraoptic nucleus;SO;supraoptic nucleus of hypothalamus, Nucleus supraopticus, Nucleus supraopticus hypothalami,Supraoptic nuclei,supraoptic;
supraorbital nerve;SO;;
suprarhinal cortex;;;
suprasegmental motor control;;;
Supraspinal nucleus;SSp;Nucleus supraspinalis,supraspinalis;
Suprasylvian cortex;;;
Suprasylvian fringe;;;
Suprasylvian sulcus;;;
Supratemporal plane;;;
Supratentorial dura mater;;;
Supratrigeminal nucleus;;;
Svi;;;
Sylvian fissure;;;
Sympathetic premotor nuclei;;;
Sympathetic trunk;;;
Taenia tecta dorsal part layer 1;;;
Taenia tecta dorsal part layer 2;;;
Taenia tecta dorsal part layer 3;;;
Taenia tecta dorsal part layer 4;;;
Taenia tecta dorsal part;;;
Taenia tecta ventral part layer1;;;
Taenia tecta ventral part layer2;;;
Taenia tecta ventral part layer3;;;
Taenia tecta ventral part;;;
Taenia tecta;lls;lateral longitudinal stria, tenia tectum, tenia tecta,taeniae;
Tail of caudate nucleus;TCd;tail;
Tangential nucleus;;;
Te2;;;
Techtothalamic pathway;;;
Tecta;;;
Tectal commissure;;;
Tectal cortex;;;
Tectal gray;;;
Tectal hemispheres;;;
Tectal laminae;;;
Tectal periphery;;;
Tectal tissue;;;
Tectal;;;
Tectobulbar tract;tb;Tractus tectobulbaris;
Tectofugal;;;
Tectopontine tract;tp;;
Tectopontine;;;
Tectorial membrane;;;
Tectospinal pathway;;;
Tectum mesencephali;;;
Tectum;;;
Tegmental nucleus;;Tegmental;
Tegmental reticular nucleus;;;
Tegmentum of the midbrain;;;
Tegmentum;PTg;dorsal portion of pons, tegmentum of pons, Tegmentum pontis, pontine tegmentum;
Telencephalic hemispheres;;;
Telencephalic isocortical homologues;;;
Telencephalic nucleus olfactoretinalis;;;
Telencephalic pallium;;;
Telencephalic regions;;;
Telencephalic song control nuclei;;;
Telencephalic striatal complex;;;
Telencephalic;;;
Telencephalon of primate;;;
Telencephalon of rodent;;;
Telencephalon;Ebr;endbrain;
Temporal anterior area;;;
Temporal cortex;TL;temporal lobe, temporal region, Lobus temporalis;
Temporal dorsal area;;;
Temporal inferior area;;;
Temporal lobe neocortices;;;
Temporal lobe;TL; temporal cortex, temporal region, Lobus temporalis;
Temporal neocortex;;;
Temporal operculum;tmo;supratemporal plane;
Temporal pole;tmp;;
Temporal posterior area;;;
Temporal retinal field;;;
Temporal subiculum;;;
Temporal visual area;;;
Temporal;;;
Temporofrontal;;;
Temporoparietal cortex;;;
Temporoparietal junction;;;
Temporopolar;;;
Tenia tecta;;;
Terete hypothalamic nucleus;;;
Terminal nerve;;;
Terminal nuclei;;;
Thalamic intralaminar nuclei;;;
Thalamic nuclei;;;
Thalamic nucleus dorsomedialis;;;
Thalamic peduncles;;;
Thalamic regions;;;
Thalamic reticular complex;;;
Thalamic reticular nucleus;Rt;reticular nucleus of the thalamus, reticular nuclear group, reticular nucleus-2, reticular thalamic nucleus, thalamic reticular nucleus, Nucleus reticularis, Nucleus reticularis thalami;
Thalamoamygdaloid;;;
Thalamocortical relay nucleus;;;
Thalamus;Th; thalamencephalon, Thalamus dorsalis;
Third ventricle mamillary recess;;;
Third ventricle periventricular recess;;;
Third ventricle preoptic recess;;;
Third ventricle;3V;3rd ventricle;
Thoracic spinal cord;;Thoracic cord;
thoraco-lumbar spinal cord;;thoraco-lumbar,thoracolumbar;
tonotopic auditory zone;;;
Torus semicircularis;;;
Torus;;;
Transpallidal;;;
Transthalamic;;;
Transverse frontopolar gyri complex;;;
Transverse pontine fibers;tpf;transverse fibers of pons;
Transverse temporal cortex;;;
Trapezoid body;tz;corpus trapezoides, Corpus trapezoideum;
Trapezoid nuclear complex;;;
Trapezoid nuclei;;;
Triangular nucleus of the septum;;;
Triangular part of inferior frontal gyrus;IFGTr;;
Triangular septal nucleus;TS;Nucleus triangularis septi;
Trigeminal ganglion;;;
Trigeminal mesencephalic nucleus;;;
Trigeminal motor nuclei;;trigeminal motor nucleus;
Trigeminal nerve fibers;5nf;;
Trigeminal nerve root;;;
Trigeminal nerve;;;
Trigeminal nuclear complex;;trigeminal nuclei;
Trigeminal nuclei;;trigeminal nucleus;
Trigeminal pars caudalis;;;
Trigeminal sensory nuclei;;;
Trigeminal;;;
Trigeminocerebellar tract;;;
Tritocerebrum;;;
Trochlear nerve fibers;4nf;trochlear nerve root;
Trochlear nerve proper;;;
Trochlear nerve;;;
Trochlear nucleus;4;Nucleus nervi trochlearis,Trochlear nuclei,trochlear;
Tuber cinereum;tbcn;;
Tuberal area of the hypothalamus;;;
Tuberal nucleus;;;
Tuberal part of hypophysis;THP;;
Tuberal region;;;
Tuberal supraoptic nucleus;;;
Tubercle;;;
Tuberomammillary nucleus dorsal part;;dorsal tuberomammillary nucleus;
Tuberomammillary nucleus ventral part;TM;caudal magnocellular nucleus, tuberomammillary hypothalamic nucleus, ventral tuberomammillary nucleus, Nucleus tuberomamillaris;
Tuberomammillary nucleus;TM;caudal magnocellular nucleus, tuberomammillary hypothalamic nucleus, ventral tuberomammillary nucleus, Nucleus tuberomamillaris;
Tuberous centrolateral segment;;;
Umbosacral;;;
Uncal portion of CA3;;;
Uncinate fascicle;;;
Uncinate fasciculus of forebrain;;Fasciculus uncinatus;
Uncinate fasciculus;unc;uncinate fasciculus of the pons, cerebellospinal tract, hook bundle of Russell;
Unilateral cochlear;;;
Upper cervical spinal cord;;;
Upper cervical spinal segments;;;
Utricle;;;
Utricular macula;;;
Utricular;;;
Uvula;;uvula of the cerebellum;
V3 A;;;
Vagal lobe;L-VII;vagal gustatory lobe;
Vagal nerve fiber bundle;;;
Vagus complex;;vagus nerve, vagus;
Valvula cerebelli;;;
VAmc;;;
Vascular organ of the lamina terminalis;;;
VCN;;;
Ventral acoustic stria;vas;;
Ventral agranular insular cortex;;ventral agranular insular;
Ventral amygdalofugal projection;vaf;ventral amygdalofugal pathway;
Ventral anterior nucleus;VA;VA, ventral anterior nucleus of thalamus, ventral anterior thalamic nucleus, ventroanterior thalamic nucleus, Nucleus ventralis anterior, Nucleus ventralis anterior thalami,ventral anterior;
Ventral archistriatum;;;
Ventral area X;;;
Ventral auditory areas;;;
Ventral cingulate cortex;;;
Ventral cochlear nucleus;VCN,Vco;ventral cochlear nuclei,ventral CN;
Ventral commissure of the spinal cord;;;
Ventral dentate;;;
Ventral diencephalon;;;
Ventral dorsolateral;;;
Ventral external arcuate fiber bundle;;;
ventral funiculus;;;
ventral geniculate nucleus;;ventral geniculate;
Ventral group of the dorsal thalamus;;;
Ventral hemiretina;;;
Ventral hippocampal commissure;;;
Ventral horn of the spinal cord;;ventral horn;
ventral insula;;;
ventral intraparietal area;;;
ventral lateral nucleus;VL;lateral ventral nucleus of thalamus, ventral lateral thalamic nuclei, ventral lateral thalamic nucleus, ventrolateral thalamic nucleus, Nucleus ventralis intermedius, Nucleus ventralis lateralis, Nucleus ventralis lateralis thalami, Nucleus ventrolateralis thalami,ventral lateral;
Ventral lateral subnucleus;;;
Ventral medial nucleus of the thalamus;;;
Ventral medial pallium;;;
Ventral mesopontine;;;
Ventral midbrain;;;
Ventral nasal retina;;;
Ventral nuclear group;VNG;ventral nuclear mass, ventral tier thalamic nuclei;
Ventral nucleus of lateral geniculate body;Pgn;pregeniculate nucleus, ventral lateral geniculate nucleus, Nucleus geniculatus lateralis pars ventralis,ventral lateral geniculate,Ventral part of the lateral geniculate complex;
Ventral nucleus of lateral lemniscus;VLL;ventral nucleus of lateral lemniscus, Nucleus lemnisci lateralis pars ventralis;
Ventral nucleus of medial geniculate body;VMG;ventral nucleus, ventral nucleus of medial geniculate body,ventral medial geniculate,Ventral part of the lateral geniculate complex medial zone;
Ventral nucleus of trapezoid body;;;
Ventral nucleus;;;
Ventral octavus nuclear column;;;
Ventral oculomotor nucleus;V3;;
Ventral paleostriatum;VP;;
Ventral pallidum;;;
Ventral parasolitarius region;;;
Ventral part of interal pulvinar;;;
Ventral part of the lateral geniculate complex lateral zone;;;
Ventral part of the medullary reticular nucleus;;;
Ventral periaqueductal gray;;;
Ventral pons;;;
Ventral posterior complex of the thalamus;;;
Ventral posterior nucleus;VP;ventral posterior thalamic nucleus, ventrobasal complex, ventrobasal nucleus, Nucleus ventralis posterior;
Ventral posteroinferior nucleus;VPI;ventral posterior inferior nucleus, ventroposterior inferior thalamic nucleus, Nucleus ventralis posterior inferior;
Ventral posterolateral nucleus;VPL;ventral posterolateral thalamic nucleus, Nucleus ventralis posterolateralis, Nucleus ventralis posterolateralis thalami,Ventral posterolateral nucleus of the thalamus,Ventral posterolateral;
Ventral posteromedial nucleus;VPM;arcuate nucleus-3, semilunar nucleus, thalamic gustatory nucleus, ventral posterior medial nucleus, ventral posteromedial thalamic nucleus, Nucleus ventralis posteromedialis,Ventral posteromedial,Ventral posteromedial nucleus of the thalamus;
Ventral premammillary nucleus;PMv;;
Ventral putamen;;;
Ventral retrosplenial cortex;;;
Ventral roots;;;
Ventral secondary cortex;;;
Ventral spinocerebellar tract;;;
Ventral spinothalamic tract;;;
Ventral striatopallidal;;;
Ventral striatopallidothalamic;;;
Ventral subicular cortex;;;
Ventral subiculum;;;
Ventral suprachiasmatic nucleus;;;
Ventral tegmental area;VTA;ventral tegmental area of Tsai, Area tegmentalis ventralis;
Ventral tegmental decussation;;;
Ventral tegmental nucleus;VTg;ventral tegmental nucleus of Gudden, Nucleus tegmenti ventralis, Nucleus ventralis tegmenti,ventral tegmentum;
Ventral telencephalon;;;
Ventral temporal association areas;;;
Ventral thalamus;;;
Ventral to the hypothalamus;;;
Ventral trigeminal tract;v5;anterior trigeminothalamic tract, ventral trigeminothalamic tract;
Ventricular zone of the spinal cord;;;
Ventro-basal thalamic nucleus;;;
Ventrobasal complex;;;
Ventrolateral bed nucleus of the stria terminalis;bstvl;;
Ventrolateral column;;;
Ventrolateral fastigial nucleus;;;
Ventrolateral medulla;;;
Ventrolateral orbital cortex;;;
Ventrolateral part of the ventral pallidum;;;
Ventrolateral periaqueductal gray;;;
Ventrolateral pontine areas;;;
Ventrolateral portion of nBOR;;;
Ventrolateral prearcuate;;;
Ventrolateral septum;;;
Ventrolateral;;;
Ventromedial cingulate cortex;;;
Ventromedial cortex;;;
Ventromedial nucleus of hypothalamus;VMH;ventromedial hypothalamic nucleus, ventromedial nucleus hypothalamus, ventromedial nucleus of hypothalamus, Nucleus hypothalamicus ventromedialis, Nucleus ventromedialis hypothalami,ventromedial hypothalamus,Ventromedial hypothalamic region,ventromedial nucleus,ventromedial;
Ventromedial prefrontal cortex;;;
Ventromedial putamen;;;
Ventroposterior inferior;;;
Ventroposterior medial nucleus;;;
Ventroposterior nucleus;;;
Ventroposterior thalamus;;;
Ventroposterolateral nucleus;VPL;;
Ventroposteromedial nucleus of the thalamus;;;
Vermal parts of the cerebellum;;;
Vermal regions;;;
Vermic Lobule I;I;lingula, lobule I, lobule I of vermis;
Vermic Lobule II;ACL;alar central lobule, central lobule, Ala lobuli centralis;
Vermic Lobule III;ACL;alar central lobule, central lobule, Ala lobuli centralis;
Vermic Lobule IV;IV-V;culmen;
Vermic Lobule IX;IX;uvula, lobule 9, lobule IX;
Vermic Lobule V;IV-V;culmen;
Vermic Lobule VI;VI;declive, lobule 6, lobule VI, Clivus, Clivus-2, Declivus;
Vermic Lobule VII;VII;folium-tuber, lobule VII;
Vermic Lobule VIIA;VIIA;lobule VIIA, folium;
Vermic Lobule VIIB;VIIB;tuber, Tuber vermis;
Vermic Lobule VIII;VIII; pyramus, Pyramis vermis, pyramis;
Vermic Lobule X;X;nodulus, lobule 10, lobule X, lobule X of Larsell, lobule X of vermis, nodule;
Vermis of the anterior lobe of the cerebellum;;;
Vermis of the flocculonodular lobe of the cerebellum;;;
Vermis of the posterior lobe of the cerebellum;;vermis of the posterior lobe;
Vermis;;cerebellar vermis, vermal region, vermal regions, Vermis (cerebelli), Vermis cerebelli;
Vertebral canal;;;
Vertical limb of the diagonal band;;nucleus of the vertical limb of the diagonal band;
Vestibular commissural;;;
Vestibular endorgans;;;
Vestibular nerve;;;
Vestibular nuclear complex;Ve;vestibular nucleus, vestibular nuclei, Nuclei vestibulares,vestibular complex;
Vestibular premotor nuclei;;vestibular premotor,vestibular;
Vestibulocerebellum;;;
Vestibulocochlear nerve;;Vestibulocochlear nerve fiber bundle;
Vestibulospinal neurons;;;
Vestibulospinal pathway;;;
Vestibulospinal;;;
Vibrissal nerves;;;
Vibrissal thalamocortical;;;
Visceral cortex;;Visceral area;
Visceral nuclei;;;
Viscero-motor cortex;;;
Visual area of cortex;;;
Visual areas;;;
visual belt;;;
Visual cortex primary;;;
Visual cortex;;;
Visual tegmental relay zone;;;
Visual thalamic structures;;;
Visual Wulst;;;
VLm;;;
Vocal control nucleus;;vocal control nuclei;
Vomeronasal nerve;;vomeronasal;
Waist area of the parabrachial nucleus;;waist area;
Wernicke's area;;;
White laminae of cerebellum;;;
White matter of the cerebellar cortex;cbw;cerebellar white matter, white matter of cerebellum, Substantia medullaris cerebelli;
White ramus;;;
Wulst;;;
Zona incerta dopaminergic group;;;
Zona incerta proper;;;
zona incerta;ZI;;
